"TARGET","LAAM_a","LAAM_b"
"Dpf3",0.967994605280676,1.36230432795653
"Dcaf4",2.120429092707,2.10491932569295
"Numb",3.32711804290969,3.85978856498459
"Acot2",1.12094202802688,2.19792815935946
"Fam161b",-1.37015074465972,-1.69295893103986
"Coq6",2.56594844116073,2.84812282998397
"Entpd5",3.28243744578755,3.24862347521392
"Aldh6a1",3.28666997937376,3.22258787400923
"Abcd4",3.82687465252186,3.35583818073838
"Isca2",4.02655158510736,4.47087482756744
"Npc2",7.8016105238335,7.89239439868479
"Fcf1",5.02768921108733,5.50212019079919
"Ylpm1",4.14852615286286,3.96297049273871
"Mlh3",1.06093128431474,0.561428062225542
"Fos",10.6992458272337,11.0012665522182
"0610007P14Rik",3.15865201057503,3.7912865251175
"Tgfb3",0.13308748757744,-0.000439240300494026
"Gpatch2l",2.91764672328473,3.02434833518718
"Vash1",-0.927541651650364,0.0553432937306628
"Angel1",1.37753094912591,1.24952405082264
"Ccnk",3.73263028509595,3.73677017973618
"Evl",4.84633687725807,5.01137775449136
"Yy1",4.45804114384188,4.37251874390315
"Wars",4.32488772414235,4.56730294647372
"Zfp839",2.00430236843234,1.81618105586217
"Tecpr2",0.948614966966093,1.15141147477616
"Cinp",2.24369210327981,1.67082379224089
"Traf3",2.88671761260295,3.3191882166292
"Cdc42bpb",4.23165861382571,4.17683847459146
"Tnfaip2",4.49472714578745,5.35561375809927
"Eif5",7.19379546459498,6.51419779593282
"Ppp1r13b",3.19427753937841,2.44557028607276
"Zfyve21",3.8433694126097,3.93179022215925
"Xrcc3",0.561963114668629,0.0888536414373986
"Klc1",5.63967727735846,5.34890874742714
"2010107E04Rik",7.45592591150142,7.61158073937963
"Kif26a",-2.35015871319741,-1.85473051054823
"Gpr132",4.45163204914422,4.5037907743532
"Ggps1",2.56967142344441,2.48413057828282
"Mtr",4.01225530781589,3.99931924361911
"Aoah",5.65565594579518,5.51266432664329
"Trim27",4.03414380478072,3.66547981160272
"Zkscan3",3.94552644894697,3.4747009216775
"Mrs2",1.94790312301205,2.9218172944559
"Irf4",3.46804876391728,3.50312436795567
"Exoc2",3.88916036172191,3.96859999600383
"Gcnt2",-0.157324108602771,1.71796977075673
"Tmem14c",6.35859117640249,6.60136383458882
"Nedd9",4.09385516674804,4.07702478559592
"Hivep1",3.27518815033645,3.61365162314382
"Edn1",0.184252105151854,-0.509222451210653
"Tbc1d7",2.05534962496641,2.42545431393234
"Mcur1",4.0958411098742,4.14144577290004
"Nup153",4.76870236588983,4.44511894234461
"Kif13a",3.45566452921942,3.19376513275572
"Tpmt",0.727306044543187,1.77176580445321
"Dek",6.49605256892818,6.20379813426557
"Susd3",4.42300672287416,4.81498248562991
"Ippk",0.499385003535796,1.46728414489181
"Ogn",1.12315683715023,1.1375609105512
"Cenpp",0.34880300585778,0.955222068106969
"Nol8",2.05331505000839,1.92417381130325
"Spin1",4.18125252439147,3.66830797567324
"Ripk1",5.5251285616756,4.95023007018218
"Pxdc1",4.23665484497794,3.96796197302749
"Prpf4b",3.77221893020769,3.29448846318076
"Eci2",4.40921332580675,4.37366743593635
"Rpp40",1.2812879769194,1.44965252638587
"Fars2",2.52657735834276,3.06728222139328
"Ly86",8.56746432996461,8.46141063919519
"Ssr1",3.96975505133239,4.05416836909943
"Riok1",2.68702577028229,2.5314034781406
"Snrnp48",3.58376282952366,3.25386299794814
"Slc35b3",2.63397128621074,2.4918981916824
"Sema4d",0.876338403176154,3.41856507420407
"Gadd45g",4.561690876689,4.75119308849887
"Syk",6.70535826248208,6.2580479414989
"2010111I01Rik",1.26102905818075,1.94044484423505
"Auh",4.22134964589588,3.87350527646726
"Fancc",3.12629048396903,3.49002410671207
"Ptch1",0.595682865529531,0.318278569037762
"Sptlc1",4.5386659904108,4.69255378463308
"Sfxn1",2.44944392471331,2.84995162260558
"Habp4",2.58557863536358,2.54433580104347
"Ctsl",7.81981805755117,7.48900689475025
"Zfp346",2.88115673654418,2.43361472338865
"Aaed1",4.59412083273985,4.24976133374746
"Cdk20",2.77804272548773,2.60882353572359
"Lman2",5.50887211551293,5.64738330007958
"Nsd1",3.54996464434829,3.53586943366609
"Pdlim7",2.5213911884636,3.37863937591757
"Ddx41",4.13750026164338,4.42738369194626
"Fam193b",3.23873073653158,1.84112858288609
"Pcbd2",5.08551347329043,4.38751557628568
"Txndc15",4.83003654238584,5.0565043445297
"Ddx46",4.03646626639421,3.99789214236884
"Caml",4.09350361093794,4.34679612595059
"B4galt7",2.67322849578997,2.5461495986487
"Cxcl14",-0.282739547366917,1.92411762403432
"Zfp369",0.841687714667756,1.01462758577335
"Ptdss1",4.31687932242163,4.44112881737333
"Mterf3",4.72692744433981,4.49922891324152
"Fastkd3",0.740420657389172,0.720114791249112
"Cetn3",5.61195977101135,5.66265253460298
"Smad5",2.89093993332976,2.90563689990379
"Ccnh",4.06030429282146,4.15090396873452
"Rasa1",5.37345254323738,5.27692769493198
"2210016F16Rik",3.72121441630534,3.90630077330689
"Naa35",4.12504533665167,4.21643148494044
"Golm1",2.77738921955711,3.18456030199515
"Agtpbp1",2.98554012585108,2.86610529118338
"Dapk1",4.63628227016643,4.58858616175644
"Trip13",0.488746662742463,0.855470453021864
"Cep72",-0.293103428236021,-0.0509806539678432
"Tppp",4.81919039427841,3.99769441547299
"Ahrr",0.974936881783017,1.04412677681037
"Pdcd6",4.82386497779288,4.90144885033463
"Sdha",6.23790620639077,6.2988481725464
"Ccdc127",3.58290500672113,3.77195438345011
"Erap1",4.47481169739556,4.56956352559233
"Cast",5.53347882178097,5.68107998344859
"Glrx",4.84296851819946,4.7643697613168
"Arsk",3.86206012858633,3.99816575978738
"Srd5a1",0.0115693412715865,0.578630048016425
"Nsun2",4.66342922969084,4.63291937089411
"Med10",5.06358907057029,4.82902098999364
"Ndufs6",5.66964785834797,5.8469837795435
"Mrpl36",4.85096529756695,4.75543942663026
"Lpcat1",4.48578800681648,4.7630837943394
"Clptm1l",5.64520077590823,5.8176900159193
"Vcan",-1.97625417499377,0.00981676374274709
"Xrcc4",3.83174625322479,3.88444145764135
"Atg10",2.99912248654624,2.66988807916008
"Zcchc9",4.0046807309502,4.01255138804172
"Cd180",5.36533427110589,5.5967701200668
"Slc30a5",4.20464792094522,4.46105776508112
"Rad17",2.35969046249892,3.41271680592798
"Marveld2",0.754601801111716,0.557318820408088
"Ocln",-0.896266376273446,0.0698775474542933
"Gtf2h2",3.20242999481118,3.20258003493441
"Naip1",0.208939194350798,0.835255120367532
"Smn1",3.37631844657321,3.52675512957729
"Mccc2",2.0933100529003,1.7306119836486
"Ptcd2",3.25676991552296,3.5796290935838
"Ankra2",2.97307661144345,2.77295046320564
"Hexb",6.88309651154678,8.30919970691644
"Gfm2",2.68224329866907,2.20857368791846
"Polk",2.2794190683714,1.93390871589665
"Col4a3bp",4.59993866380815,4.12034721462214
"Hmgcr",3.95290714998625,4.21301680833917
"Poc5",2.34779394807312,1.88008322396687
"Iqgap2",5.58901991727687,5.30643128380516
"Aggf1",3.63620631753933,3.62542082676281
"Pde8b",0.674060378587379,0.134570471075526
"Ap3b1",4.69105779629801,4.91671410198019
"Scamp1",4.24972040898962,4.08106017591937
"Jmy",1.87525488304246,2.10562891652166
"Dimt1",1.59136398969399,2.0144868050732
"Kif2a",3.44693624602939,3.19066570484284
"Ercc8",0.998282535959061,1.22596696324248
"Elovl7",-1.15970820670873,-1.96542826399908
"Depdc1b",1.82991664822067,0.0872484467583186
"Plk2",6.17721278626203,6.00702049617665
"Serinc5",2.66590067391128,2.63652845606026
"Mtx3",0.27988239738186,-0.0960012657451252
"Zfyve16",3.28936178820452,3.05046069451472
"Dhfr",0.380928518827596,0.605462700501577
"Rasgrf2",-0.484972761397209,-0.663649345112397
"Erbb2ip",5.32615887797569,5.28883877219356
"Nln",3.06659591496911,2.79097252982203
"Trappc13",3.72203243453301,3.64964062807452
"Trim23",2.967156922382,2.29905664955492
"Ppwd1",1.33793525196757,1.52028741330847
"Cenpk",0.968835838056083,0.0179699436716481
"Cwc27",2.92187861309524,3.29097858375002
"Srek1ip1",3.10074036703715,3.06014427226786
"Rgs7bp",1.12218178498382,0.612754231856443
"Rnf180",2.87348463890129,3.23165939548752
"Parp8",4.34120886982794,3.93805078767353
"Slc4a7",3.16238320244085,3.15743831139166
"Psmd6",5.37346342287036,5.1274388018553
"Atxn7",3.26135082767477,2.80377114885679
"Ptprg",-1.32474185520236,0.901302972865693
"Pdhb",5.24654382286024,5.15888714288803
"Kctd6",3.33267184319926,2.78716751889399
"Map3k1",4.31416488551755,4.29777041704192
"Il6st",4.81042622718714,4.9161312542659
"Plpp1",3.16393292619616,3.01009715645551
"Gpx8",0.209118907966232,-0.00627922093660344
"Ndufs4",4.50297842590241,4.4078852889262
"Kat6b",1.36099265761857,1.73154533675121
"Samd8",3.25977325661709,3.3218732639204
"Nkiras1",1.6313806999224,1.10501634657504
"Ube2e1",5.54422928007451,5.57746611238723
"Nr1d2",3.45902903143664,4.49211123855602
"Thrb",1.3196328560069,0.57611022223094
"Dlg5",0.805882709504028,0.585173047686351
"Ngly1",4.21992859385466,3.60329812714521
"Oxsm",0.934399723204707,1.65011116973612
"Sftpa1",3.32229813974841,3.63446211032979
"Fam213a",3.14169791974243,3.60570511277113
"Glud1",7.46751486048486,7.5429591935578
"Sftpd",0.745491102117186,1.03398004300465
"Bmpr1a",2.36294937285586,2.2819386357422
"Nid2",4.53883369128593,4.37518139573614
"Nudt13",2.24396099185705,1.79490125680767
"Ecd",3.44180215225146,3.17082220081116
"Dnajc9",3.51704745470427,3.62288536549226
"Anxa7",5.19709336281826,5.36497967424097
"Ppp3cb",4.80275352712816,4.66616617251787
"Zswim8",4.24589869867692,4.07839512023662
"Camk2g",3.38936889502352,3.30598692018952
"Plau",6.33148431992231,5.99299938175712
"Vcl",3.46632167342078,3.66491335250748
"Txndc16",4.77874296242223,4.65072821192024
"Ero1l",3.37995478511112,3.50325425822976
"Psmc6",5.59154475006937,5.63749260808827
"Samd4",2.74180907808937,2.2505208642218
"Mapk1ip1l",3.95975682647456,4.08367805755819
"Ktn1",3.76187814264217,3.58495513336185
"Peli2",2.36181295207031,2.458419545376
"Ppif",1.30302262054523,2.18211284854019
"Slmap",5.09214098504993,4.97879842480009
"Rnase4",8.90290691852159,8.49288918840441
"Arf4",7.89959411457253,7.57326277185363
"Rnase6",3.32931389470272,3.93302074867617
"Hacl1",1.74291125146591,1.869992892553
"Gpr65",5.62671627858287,5.76988703071789
"Eaf1",3.51813498536602,3.59758343613379
"Mettl6",2.95949129615752,2.99468471775931
"Sh3bp5",5.1167193698283,5.38353538491648
"Capn7",4.24449290877698,4.14167457907361
"Arhgef3",6.10211479764093,5.64185961677983
"Btd",2.94796396614364,3.08212701099193
"Bap1",4.14249248852344,4.07120688240257
"Phf7",0.887594400731771,1.83800780455414
"Galnt15",-1.85383284705597,-1.95674114520008
"Sema3g",-0.739451716085031,-0.0852763876979821
"Dph3",4.67498505513716,4.58242904414728
"Oxnad1",2.4434744755827,1.98909521381623
"Nisch",6.89409292592197,6.51913391192733
"Parg",4.22244538359668,3.96965379083699
"Glt8d1",4.04217530851602,3.69517055472611
"Spcs1",6.71120413084008,6.73837839953745
"Nek4",1.23105819806159,1.50539933036398
"Ebpl",2.29724336500718,2.17501623331448
"Kpna3",3.65292851951612,4.07713925507385
"Spryd7",3.94926267392515,3.40602447706812
"Rnaseh2b",4.05609557007811,4.44521279993627
"Mapk8",3.58472691792944,2.8839523909732
"Ctsb",10.4051358215444,10.178054200339
"Zmym2",3.49998676396006,3.25094897714572
"Cryl1",5.21721879203319,5.21213641580865
"Prkcd",6.69122302560759,6.719845287195
"N6amt2",3.77579835795845,4.10187500102183
"Xpo4",2.20080333559087,2.47022650074245
"Tkt",5.76887141187272,6.38959311651452
"Pinx1",1.95245705183134,1.37595804371559
"Lats2",5.06897013789283,4.96220935076708
"Dcp1a",2.20094460633699,1.98623504737845
"Ska3",-0.156903002413872,-0.372203958426813
"Mrpl57",1.8933564450769,1.87854033008615
"Hmbox1",4.21109800356837,4.2740557288402
"Micu2",4.89835280696875,4.8445109339836
"Fgf9",2.22638122008698,0.74744547706237
"Ints9",3.13960544098292,3.30969659644935
"Extl3",2.5091952137742,3.69828747993335
"Cab39l",3.87358968568874,3.94250540592899
"Cdadc1",3.34527006240361,3.50054442639974
"Mtmr6",5.49441407074944,5.62236352229716
"Spata13",-0.875620115977219,1.69375424917305
"Mipep",1.97296184476239,1.66528890712369
"Wnt5a",-2.29902225449519,-1.41431586243557
"Lcp1",8.75656427619097,8.99705424380702
"Zc3h13",2.94504406602388,2.59664928592408
"Slc25a30",2.54686335513276,3.2736813248879
"Gpalpp1",3.04363056489774,3.28146589451456
"Nufip1",2.32225924107768,2.20112317068938
"Tsc22d1",5.72094766681112,5.32668922728777
"Dnajc15",5.43784966528657,5.45304166723982
"Epsti1",6.70634359548771,6.24523071886999
"Rgcc",2.33166157005588,2.97010424889627
"Tdrd3",3.04524564230047,2.26556955467295
"Naa16",2.55401523773482,1.64638779986624
"Diaph3",0.776615216548196,0.436509834954378
"Mtrf1",1.64176446175605,0.931458718600559
"Wbp4",3.09452379223746,3.09638486373987
"Sugt1",4.51550313268469,4.64822930649149
"Elp3",3.13915453387895,3.18071778793994
"Pbk",2.12522444528295,1.83521840296433
"Esco2",0.0311786892114057,-0.334484995006413
"Ccdc25",3.1724760693174,3.17292934596779
"Clu",2.04032635442252,2.64976611069849
"Trim35",4.1111704284115,3.89470331180961
"Dpysl2",3.09801880480598,3.10654537162747
"Ppp2r2a",4.32267470051863,3.94003551902514
"Pibf1",2.47641660388442,1.60943015272117
"Bora",0.339426957617906,-0.385299990148062
"Tnfrsf10b",-1.15969137579052,-0.624283517900061
"Rhobtb2",1.53192527918176,1.39144847247012
"Bin3",4.58141407001557,4.73803729813306
"Pdlim2",4.6159736082118,4.63565037486078
"Sorbs3",5.55418611124193,5.40440287498553
"Slc39a14",2.5918302106898,2.31021794443236
"Hr",-1.37481865569227,-1.53918449651643
"Sftpc",5.72359536308257,6.70193253364824
"Bmp1",0.00536474462432746,1.31514741771728
"Dmtn",-1.24735108939285,-0.461756668623503
"Dok2",7.48132613485697,7.0915755073344
"Gfra2",5.13306294413101,4.03629825171299
"Rb1",4.90829502334904,4.80960959964657
"Rcbtb2",4.75950969225242,5.47898569749758
"Itm2b",11.0431916208156,10.8565527301314
"Sucla2",4.80939099069211,4.71146832587888
"Uchl3",5.01335158341447,4.87482132644848
"Spry2",0.841861016115539,1.3734632798223
"Rbm26",4.22648770544486,3.87170032776794
"Rnf219",0.00242949598619147,0.443609305217285
"Ednrb",7.41690542569134,6.56088880327247
"Fbxl3",4.66898321471471,4.84894503158934
"Cln5",4.76037717750619,5.01224690275703
"Irg1",0.380467100030986,0.521621009505457
"Tgds",2.34753250707159,2.30959466174417
"Gpr180",2.43163495316804,2.4414653848453
"Dnajc3",5.59851336454213,5.25835913010077
"Mbnl2",4.31906509270057,4.66159089470089
"Nipbl",4.27963284968059,3.96572863991031
"Nup155",1.60190974608784,2.22478974139485
"Osmr",-1.1459032499625,-0.903019591573315
"Fyb",6.45258865310531,6.31086316151088
"Ttc33",3.82119862298553,3.93441981940439
"Rab2b",3.21172654116667,2.60458463711936
"Mettl3",3.94557061529193,3.61223807296938
"Dad1",5.75525493816042,5.75087842262189
"Lrp10",4.61436342779802,4.91730883527397
"Haus4",2.6090666631179,3.14267423553845
"Ajuba",1.33085146737853,1.04834664660646
"4931414P19Rik",-0.0461844916181193,1.1102490841145
"Slc7a8",5.6016058240371,5.89177794728855
"C6",5.17898807455911,4.8822589113336
"Acin1",6.09818834354191,5.54910853655014
"Oxct1",5.41784264704006,5.89563953828021
"Drosha",3.32485385676968,2.98527504237941
"6030458C11Rik",1.8515836018676,2.12414885069678
"Pdzd2",0.764336198782676,0.866792031912049
"Slc22a17",1.98470348358941,0.882466953177125
"Zfr",4.81762659760808,4.59605133460729
"Ngdn",4.74376134433174,4.21132573176848
"Sub1",7.60734881633614,7.29729429108688
"Npr3",-2.38047909963467,-1.28497283516378
"Dhrs4",3.66626554169307,2.77418684030428
"Psme1",7.04400905228629,7.07956651538197
"Emc9",2.50110113443864,3.28270949870951
"Tgm1",2.99099048497635,3.29990291871356
"Adcy4",0.655144978027778,1.38367534618187
"Ripk3",2.77883579270829,3.23145544207504
"Sdr39u1",-0.464204267752712,-0.408687468460895
"Cma1",3.63937296482628,3.69058656368479
"Zscan26",4.51351083852685,4.32781214497752
"Sema5a",-3.06555125804165,-2.08266631266062
"Cct5",6.67305881966758,6.8145962555049
"Cmbl",2.47275049116974,1.20632138263786
"Ropn1l",0.444240986037986,0.463875411464612
"Ctnnd2",-0.519397211917166,-1.19164925071083
"Tars",4.09133700355551,4.08244407478167
"Amacr",0.455214053068415,-0.263449873372944
"Rai14",0.239534537415774,1.36314687757672
"Brix1",3.33195176584176,3.63489795185854
"Rad1",1.81971333523785,2.67518613407859
"Nadk2",2.53289659408669,2.4199475011328
"Mtdh",5.8862463899418,6.17850239609588
"Laptm4b",2.57489512429523,3.05569812626317
"Sdc2",0.549815521966318,0.850656114286739
"Dnah5",-4.21523263848835,-2.29160469238585
"Ank",3.88228622419156,4.12846268527249
"Fam134b",3.89608222343616,4.31573447511789
"Myo10",0.885199317313559,2.13879326807709
"Rnf19a",3.33157481794434,3.17337897840754
"Pabpc1",8.4033772633379,8.57890437928788
"Rrm2b",3.18541310794829,3.2555696391195
"Atp6v1c1",5.33586146896756,5.41343796768952
"Slc25a32",1.97060851317252,1.26798513842047
"Dcaf13",3.89648730433313,4.21204347996992
"Lrp12",3.46851884409458,4.11145546492245
"Oxr1",4.88187885700502,4.74676665576767
"Angpt1",-2.20480575904812,-2.63657498874921
"Utp23",2.57080043126812,2.5792306627107
"Rad21",5.46088720078961,5.44170696166081
"Shcbp1",1.62742793127781,0.614131744961971
"Hrsp12",3.33634007309203,3.12932779239751
"Matn2",-0.808817034272156,1.02528573922385
"Pop1",0.791295412205093,1.00972447723373
"Stk3",4.48482843390513,4.41665587316667
"Zfat",1.70144461987768,1.37228763749636
"Eif3e",6.71212835744988,6.93718163648168
"Emc2",5.53127395857387,5.66368439196546
"Eny2",2.96610453378875,2.75007244928185
"Ebag9",3.25208981068712,3.40977819705395
"Myc",4.15810006150407,4.30245573812219
"E430025E21Rik",4.67375051837771,4.57437814793258
"Sqle",1.39852957606734,2.79270558246423
"Mtss1",6.09065698128847,5.73917799086022
"Ndufb9",6.30961519883808,6.40927015950017
"Klhl38",-1.03955087683976,-0.0896081522037803
"Fbxo32",-0.735479772757832,0.511003766631711
"Wdyhv1",3.20500938443867,3.33004146893068
"Atad2",2.18979638522812,2.18657607270175
"Zhx1",3.98119380831139,4.12530224218096
"Tbc1d31",3.56423715151985,3.41885646835118
"Derl1",5.63294126231095,5.57498619294758
"Mtbp",1.56912784170997,1.80263982491066
"Mrpl13",4.67235663799573,4.80064367510687
"Col14a1",2.63411756280923,5.45300590373441
"Sla",5.59152382948349,6.14370934555324
"Asap1",4.7168981577036,4.71518704826393
"Fam49b",6.84560248253463,7.09739368070381
"Gtse1",-0.224895886096046,-0.38058667702574
"Trmu",1.7304069945438,0.825479437146601
"Brd1",4.65644440239999,4.31257968537414
"Tef",4.12158859515426,4.03367555552135
"Zc3h7b",2.79814841627886,2.81914508538013
"Rangap1",4.12658022380439,4.1421938569154
"L3mbtl2",2.58982429482755,2.98139522434554
"Xpnpep3",0.772164082521344,0.993389580552816
"St13",6.66824787000077,6.56362585286702
"Adsl",4.05932570636197,4.00113260149589
"Tab1",1.94320698648722,1.86592915046313
"Syngr1",2.23099166389829,3.39398096321049
"Cacna1i",-3.4846051553216,-0.842092153835976
"Deptor",3.40093703570664,3.19469993700552
"Dnal4",3.35083172382003,3.71004181802097
"Nptxr",0.942506656862197,0.461504018741983
"Dscc1",0.365890541475534,-0.0199671814734959
"Enpp2",2.32883714853013,2.83198644974048
"Cby1",3.2082253991015,2.9483392136544
"Csnk1e",5.17287648666927,5.1469328576717
"Fam118a",4.13465657202865,3.51703746548733
"Sh3bp1",5.49071241199915,5.53773046071589
"Samm50",5.36187219689159,5.55908091395995
"Parvb",4.69469489808158,4.92898545900306
"Parvg",2.21813256798765,3.49227730785843
"C1qtnf6",-0.885451588589563,-0.111800490659745
"Ttll1",2.47082398098147,1.69417487473492
"Myh9",6.26901627540022,6.74086319415429
"Ndufa6",6.55627280710911,6.58954957131984
"Smdt1",6.41600523435101,6.49297867181127
"Naga",5.14609097556364,5.27336188980014
"Srebf2",4.66060576474253,5.02879792141266
"Rpap3",2.30467125666761,2.09186777073778
"Xrcc6",2.71855065785859,2.89220300275186
"Desi1",3.60722098359534,3.70647229767729
"Pmm1",2.85023494277859,1.76097950587739
"Hdac7",1.89522398644049,2.84374351286476
"Polr3h",1.3160705990773,1.29087953559977
"Aco2",5.88557632673611,5.89887373310981
"Vdr",-0.744042858340053,0.426814168497258
